737605	99.7627
737606	60.1818
737606	142.38
737606	125.76
737607	64.5095
737607	99.7833
737608	145.876
737608	99.873
737608	51.9334
737609	134.482
737609	156.679
737609	32.0812
737610	93.9166
737610	192.231
737611	56.1935
737611	55.6807
737611	178.172
737612	107.153
737612	48.309
737612	127.976
737613	143.359
737613	75.9107
737613	77.3072
737614	147.674
737614	115.448
737615	54.1872
737615	134.303
737615	138.382
737616	58.6976
737616	119.144
737616	138.71
737617	75.7537
737617	107.606
737617	131.119
737618	99.2066
737618	88.6716
737619	124.808
737619	127.193
737619	68.2394
737620	110.126
737620	156.819
737620	64.8038
737621	81.3624
737621	168.631
737621	89.8084
737622	58.2852
737622	142.221
737623	128.33
737623	65.4561
737623	89.1256
737624	143.45
737624	112.368
737624	45.6803
737625	119.863
737625	162.716
737625	45.4917
737626	78.9693
737626	169.605
737627	88.0323
737627	57.5821
737627	129.816
737628	131.322
737628	74.5781
737628	78.3007
737629	140.588
737629	112.613
737630	54.2302
737630	123.192
737630	136.97
737631	65.1959
737631	102.472
737631	132.622
737632	89.2115
737632	93.4916
737632	116.59
737633	111.248
737633	86.3718
737634	106.652
737634	130.882
737634	74.3643
737635	96.1458
737635	154.507
737635	70.5177
737636	73.4005
737636	169.456
737636	91.4446
737637	51.2658
737637	147.515
737638	134.278
737638	53.046
737638	90.4355
737639	161.807
737639	97.5473
737639	33.2776
737640	147.115
737640	162.128
737640	16.1804
737641	101.564
737641	191.777
737642	52.211
737642	61.4396
737642	166.816
737643	110.317
737643	55.0205
737643	114.932
737644	144.914
737644	76.0939
737644	77.8936
737645	145.756
737645	98.9795
737646	71.195
737646	133.37
737646	106.896
737647	76.3061
737647	125.207
737647	108.746
737648	79.9826
737648	111.988
737649	119.373
737649	90.5997
737649	80.9216
737650	127.586
737650	122.624
737650	49.377
737651	109.025
737651	163.576
737651	49.6004
737652	69.2927
737652	169.353
737653	94.8716
737653	42.5603
737653	122.982
737654	144.121
737654	64.2579
737654	57.661
737655	147.765
737655	125.995
737655	27.0369
737656	105.119
737656	165.966
737657	56.0688
737657	58.6154
737657	147.786
737658	113.64
737658	51.0907
737658	95.5925
737659	145.717
737659	79.8308
737659	57.9695
737660	136.814
737660	109.97
737661	57.7593
737661	115.247
737661	117.152
737662	75.3076
737662	103.513
737662	110.992
737663	87.2539
737663	93.3799
737663	115.831
737664	98.2599
737664	67.4663
737665	124.494
737665	127.848
737665	37.4238
737666	107.168
737666	173.228
737666	35.3124
737667	62.2487
737667	189.69
737668	83.705
737668	23.9673
737668	146.717
737669	151.242
737669	30.7
737669	69.1435
737670	178.291
737670	89.3907
737670	15.1778
737671	147.192
737671	148.073
737672	23.2737
737672	91.0449
737672	156.709
737673	74.5672
737673	58.6517
737673	123.365
737674	118.241
737674	62.2948
737674	91.3268
737675	127.387
737675	74.4926
737676	84.2087
737676	123.245
737676	75.2229
737677	84.8475
737677	128.544
737677	75.0185
737678	70.7868
737678	130.118
737678	98.4064
737679	55.9444
737679	99.6309
737680	132.833
737680	74.5359
737680	46.9965
737681	134.818
737681	130.854
737681	19.488
737682	88.803
737682	171.303
737682	55.0379
737683	33.8776
737683	147.22
737684	127.088
737684	22.5662
737684	76.5668
737685	162.894
737685	72.5791
737685	21.6657
737686	133.28
737686	133.443
737687	28.751
737687	74.5304
737687	144.384
737688	81.8162
737688	40.9561
737688	107.959
737689	128.048
737689	50.5344
737689	71.9088
737690	134.932
737690	72.7516
737691	63.4819
737691	122.679
737691	82.4309
737692	68.5788
737692	120.84
737692	85.2525
737693	62.0188
737693	119.342
737693	107.348
737694	50.816
737694	87.5714
737695	144.358
737695	68.179
737695	29.9457
737696	154.235
737696	126.807
737696	-7.38548
737697	108.866
737697	181.692
737697	20.3643
737698	38.5018
737698	175.78
737699	102.213
737699	-0.181074
737699	111.515
737700	166.202
737700	25.3468
737700	43.5344
737701	161.887
737701	84.8734
737701	25.1891
737702	112.585
737702	118.089
737703	54.2648
737703	71.2875
737703	108.199
737704	87.7711
737704	64.4779
737704	90.7891
737705	97.6984
737705	66.2489
737706	91.3522
737706	99.6452
737706	54.5777
737707	94.969
737707	117.534
737707	45.0343
737708	73.746
737708	135.322
737708	71.496
737709	36.9996
737709	115.212
737710	126.28
737710	30.4931
737710	56.0123
737711	154.981
737711	79.822
737711	6.39906
737712	118.775
737712	143.563
737712	18.4054
737713	47.2985
737713	153.286
737714	89.6395
737714	3.22165
737714	100.123
737715	154.138
737715	22.6583
737715	36.4713
737716	152.89
737716	81.2353
737716	17.7778
737717	103.26
737717	119.939
737718	48.8853
737718	56.2224
737718	113.289
737719	89.5478
737719	43.132
737719	92.7555
737720	108.669
737720	46.4231
737720	87.6114
737721	113.492
737721	41.9162
737722	87.8524
737722	127.698
737722	38.4839
737723	67.0824
737723	144.288
737723	67.6329
737724	27.8463
737724	126.548
737725	129.826
737725	10.2647
737725	64.5022
737726	176.282
737726	48.5606
737726	0.833874
737727	156.657
737727	119.92
737727	-7.92485
737728	82.4492
737728	156.846
737729	48.9048
737729	14.9863
737729	129.528
737730	122.527
737730	3.67875
737730	73.232
737731	147.965
737731	40.7191
737731	40.021
737732	123.153
737732	78.2695
737733	47.5265
737733	87.8901
737733	87.4554
737734	67.0262
737734	71.7275
737734	87.6152
737735	72.8057
737735	64.414
737735	99.2839
737736	75.2301
737736	45.5336
737737	108.404
737737	96.2381
737737	27.3714
737738	87.7258
737738	126.82
737738	45.0699
737739	40.1022
737739	126.071
737739	103.788
737740	7.59806
737740	77.6518
737741	157.238
737741	29.6996
737741	17.3088
737742	150.436
737742	93.816
737742	0.716222
737743	85.395
737743	137.577
737744	45.3159
737744	17.5844
737744	121.471
737745	116.874
737745	-1.59708
737745	71.1139
737746	152.316
737746	30.305
737746	33.6304
737747	134.819
737747	74.7599
737748	33.6004
737748	97.5227
737748	96.9149
737749	53.8335
737749	71.0411
737749	102.731
737750	67.5476
737750	54.733
737750	113.627
737751	77.1963
737751	32.2227
737752	124.395
737752	98.763
737752	11.5707
737753	106.329
737753	131.754
737753	24.7716
737754	52.5616
737754	144.149
737754	83.4715
737755	0.54464
737755	109.66
737756	151.877
737756	-2.35334
737756	45.8066
737757	171.946
737757	50.55
737757	5.0443
737758	127.652
737758	110.465
737758	18.7956
737759	58.9427
737759	124.296
737760	73.732
737760	17.8276
737760	96.353
737761	119.594
737761	22.0228
737761	63.3498
737762	124.928
737762	49.3446
737763	52.0036
737763	104.916
737763	71.351
737764	57.8004
737764	83.9357
737764	86.4458
737765	58.823
737765	68.9721
737765	105.331
737766	58.3543
737766	49.0459
737767	121.665
737767	72.8548
737767	26.4104
737768	111.293
737768	104.623
737768	27.5979
737769	66.1775
737769	125.825
737769	70.244
737770	15.3515
737770	105.857
737771	134.141
737771	1.32812
737771	52.2637
737772	165.894
737772	41.0863
737772	9.34763
737773	135.769
737773	103.174
737773	12.3062
737774	69.303
737774	131.711
737775	60.8999
737775	16.2656
737775	113.821
737776	118.24
737776	5.94143
737776	79.0301
737777	142.038
737777	28.8218
737777	56.3318
737778	130.853
737778	59.2705
737779	52.4208
737779	107.686
737779	86.9591
737780	48.4321
737780	87.6046
737780	114.307
737781	42.6791
737781	63.759
737782	139.127
737782	52.3515
737782	32.6913
737783	141.415
737783	86.0355
737783	16.0684
737784	103.069
737784	124.797
737784	38.0401
737785	41.7795
737785	131.198
737786	97.8242
737786	0.554992
737786	93.3279
737787	152.621
737787	10.6368
737787	40.9737
737788	155.657
737788	63.1738
737788	17.1361
737789	108.102
737789	109.395
737790	39.3953
737790	49.8197
737790	115.953
737791	87.0806
737791	22.4085
